vars = 33075, values = 32581time: 196ms, objective = 124
time: 206ms, objective = 123
time: 213ms, objective = 122
time: 223ms, objective = 121
time: 231ms, objective = 120
time: 238ms, objective = 119
time: 245ms, objective = 118
time: 254ms, objective = 117
time: 260ms, objective = 116
time: 269ms, objective = 115
time: 276ms, objective = 114
time: 285ms, objective = 113
time: 294ms, objective = 112
time: 301ms, objective = 111
time: 308ms, objective = 110
time: 319ms, objective = 109
time: 326ms, objective = 108
time: 333ms, objective = 107
time: 341ms, objective = 106
time: 347ms, objective = 105
time: 354ms, objective = 104
time: 361ms, objective = 103
time: 366ms, objective = 102
time: 373ms, objective = 101
time: 380ms, objective = 100
time: 398ms, objective = 99
time: 404ms, objective = 98
time: 410ms, objective = 97
time: 418ms, objective = 96
time: 424ms, objective = 95
time: 431ms, objective = 94
time: 438ms, objective = 93
time: 445ms, objective = 92
time: 455ms, objective = 91
time: 464ms, objective = 90
time: 471ms, objective = 89
time: 479ms, objective = 88
time: 487ms, objective = 87
time: 495ms, objective = 86
time: 502ms, objective = 85
time: 510ms, objective = 84
time: 519ms, objective = 83
time: 525ms, objective = 82
time: 530ms, objective = 81
time: 537ms, objective = 80
time: 543ms, objective = 79
time: 549ms, objective = 78
time: 554ms, objective = 77
time: 560ms, objective = 76
time: 566ms, objective = 75
time: 572ms, objective = 74
time: 581ms, objective = 73
time: 587ms, objective = 72
time: 593ms, objective = 71
time: 608ms, objective = 70
time: 614ms, objective = 69
time: 633ms, objective = 68
time: 656ms, objective = 67
time: 693ms, objective = 66
time: 699ms, objective = 65
time: 705ms, objective = 64
time: 712ms, objective = 63
time: 717ms, objective = 62
time: 723ms, objective = 61
time: 728ms, objective = 60
time: 734ms, objective = 59
time: 738ms, objective = 58
time: 772ms, objective = 57
time: 778ms, objective = 56
time: 784ms, objective = 55
time: 790ms, objective = 54
time: 794ms, objective = 53
time: 799ms, objective = 52
time: 804ms, objective = 51
Found optimal solution with makespan 51 at time: 834ms
