vars = 30883, values = 30421time: 184ms, objective = 176
time: 195ms, objective = 174
time: 207ms, objective = 173
time: 223ms, objective = 172
time: 234ms, objective = 170
time: 247ms, objective = 169
time: 260ms, objective = 164
time: 270ms, objective = 162
time: 281ms, objective = 160
time: 292ms, objective = 159
time: 306ms, objective = 158
time: 320ms, objective = 156
time: 333ms, objective = 155
time: 346ms, objective = 133
time: 358ms, objective = 132
time: 370ms, objective = 118
time: 379ms, objective = 117
time: 391ms, objective = 116
time: 399ms, objective = 115
time: 408ms, objective = 103
time: 418ms, objective = 102
time: 427ms, objective = 100
time: 434ms, objective = 99
time: 443ms, objective = 96
time: 450ms, objective = 94
time: 471ms, objective = 79
time: 479ms, objective = 78
time: 488ms, objective = 76
time: 495ms, objective = 75
time: 502ms, objective = 74
time: 508ms, objective = 73
time: 515ms, objective = 72
time: 520ms, objective = 71
time: 527ms, objective = 70
time: 532ms, objective = 69
time: 538ms, objective = 68
time: 544ms, objective = 67
time: 551ms, objective = 66
time: 557ms, objective = 65
time: 564ms, objective = 63
time: 570ms, objective = 62
time: 577ms, objective = 61
time: 582ms, objective = 59
time: 589ms, objective = 58
time: 597ms, objective = 57
time: 603ms, objective = 56
time: 611ms, objective = 54
time: 619ms, objective = 53
time: 625ms, objective = 51
time: 631ms, objective = 50
time: 636ms, objective = 47
time: 641ms, objective = 46
time: 646ms, objective = 45
time: 652ms, objective = 44
time: 657ms, objective = 43
time: 662ms, objective = 42
time: 667ms, objective = 41
time: 671ms, objective = 40
time: 675ms, objective = 39
time: 679ms, objective = 38
time: 684ms, objective = 37
time: 694ms, objective = 36
time: 745ms, objective = 35
time: 757ms, objective = 34
time: 781ms, objective = 33
Found optimal solution with makespan 33 at time: 784ms
