vars = 31611, values = 31141time: 174ms, objective = 50
time: 182ms, objective = 49
time: 186ms, objective = 48
time: 190ms, objective = 46
time: 194ms, objective = 45
time: 197ms, objective = 44
time: 200ms, objective = 43
time: 204ms, objective = 42
time: 207ms, objective = 41
time: 211ms, objective = 40
time: 215ms, objective = 39
time: 219ms, objective = 38
time: 223ms, objective = 37
time: 226ms, objective = 36
time: 229ms, objective = 35
Found optimal solution with makespan 35 at time: 231ms
