time: 252ms, objective = 241
time: 270ms, objective = 207
time: 278ms, objective = 205
time: 284ms, objective = 204
time: 290ms, objective = 202
time: 297ms, objective = 198
time: 303ms, objective = 197
time: 309ms, objective = 196
time: 315ms, objective = 195
time: 320ms, objective = 193
time: 326ms, objective = 192
time: 331ms, objective = 189
time: 337ms, objective = 186
time: 342ms, objective = 184
time: 348ms, objective = 181
time: 353ms, objective = 180
time: 359ms, objective = 179
time: 364ms, objective = 178
time: 369ms, objective = 177
time: 375ms, objective = 176
time: 380ms, objective = 175
time: 386ms, objective = 173
time: 392ms, objective = 169
time: 398ms, objective = 168
time: 404ms, objective = 167
time: 410ms, objective = 165
time: 428ms, objective = 164
time: 433ms, objective = 162
time: 439ms, objective = 160
time: 444ms, objective = 157
time: 449ms, objective = 156
time: 455ms, objective = 155
time: 460ms, objective = 154
time: 466ms, objective = 152
time: 471ms, objective = 149
time: 476ms, objective = 147
time: 481ms, objective = 145
time: 486ms, objective = 144
time: 492ms, objective = 143
time: 497ms, objective = 142
time: 502ms, objective = 141
time: 507ms, objective = 137
time: 512ms, objective = 136
time: 516ms, objective = 133
time: 521ms, objective = 132
time: 527ms, objective = 130
time: 532ms, objective = 128
time: 538ms, objective = 125
time: 544ms, objective = 122
time: 549ms, objective = 120
time: 554ms, objective = 117
time: 558ms, objective = 116
time: 565ms, objective = 113
time: 569ms, objective = 112
time: 574ms, objective = 111
time: 579ms, objective = 110
time: 584ms, objective = 109
time: 590ms, objective = 106
time: 595ms, objective = 104
time: 599ms, objective = 102
time: 604ms, objective = 101
time: 609ms, objective = 100
time: 613ms, objective = 99
time: 618ms, objective = 97
time: 622ms, objective = 96
time: 627ms, objective = 94
time: 631ms, objective = 90
time: 637ms, objective = 87
time: 642ms, objective = 86
time: 646ms, objective = 85
time: 651ms, objective = 84
time: 656ms, objective = 83
time: 660ms, objective = 82
time: 665ms, objective = 81
time: 669ms, objective = 80
time: 674ms, objective = 78
time: 678ms, objective = 77
time: 683ms, objective = 76
time: 688ms, objective = 74
time: 692ms, objective = 72
time: 697ms, objective = 70
time: 702ms, objective = 68
time: 706ms, objective = 65
time: 711ms, objective = 64
time: 715ms, objective = 63
time: 719ms, objective = 62
time: 724ms, objective = 60
time: 728ms, objective = 59
time: 733ms, objective = 58
time: 737ms, objective = 54
time: 742ms, objective = 53
time: 747ms, objective = 52
time: 752ms, objective = 51
time: 756ms, objective = 50
time: 764ms, objective = 49
time: 817ms, objective = 48
time: 826ms, objective = 47
time: 878ms, objective = 46
time: 1s, objective = 45
time: 1s, objective = 44
Found optimal solution with makespan 44 at time: 2s
